ID,RA_CFIS,DEC_CFIS,MAG_AUTO_r,name,RA_SLED,DEC_SLED,paper_id,DECALS
2273283013159,218.9184717,51.597774,19.8153,J1435+5135,218.918,51.5978,2016A&A...592A..75P,https://www.legacysurvey.org/viewer?ra=218.918&dec=51.5978&layer=ls-dr9&zoom=16
2274262027375,181.3974281,41.1790138,20.889,J1205+4110,181.3975,41.179,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=181.3975&dec=41.179&layer=ls-dr9&zoom=16
2276241000001,160.2180323,30.4866636,19.1487,PS1J1040+3029,160.21667,30.48667,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=160.21667&dec=30.48667&layer=ls-dr9&zoom=16
2278284031614,225.4049911,52.1416813,21.9862,J1501+5208,225.405,52.1417,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=225.405&dec=52.1417&layer=ls-dr9&zoom=16
2281249027938,170.2242429,34.3628641,19.1984,UNIONS J112053+342146,170.2243,34.3628,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=170.2243&dec=34.3628&layer=ls-dr9&zoom=16
2283280010927,220.4044656,50.2462387,21.4558,J1441+5014,220.4044,50.2463,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=220.4044&dec=50.2463&layer=ls-dr9&zoom=16
2284289010725,244.5855465,54.505061,21.1945,HSCJ161820.54+543018.7,244.5856,54.5052,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=244.5856&dec=54.5052&layer=ls-dr9&zoom=16
2284289010725,244.5855465,54.505061,21.1945,J1618+5430,244.5857,54.5052,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=244.5857&dec=54.5052&layer=ls-dr9&zoom=16
2285298008316,276.3514914,59.0412751,18.6718,UNIONS J182524+590228,276.3514,59.0413,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=276.3514&dec=59.0413&layer=ls-dr9&zoom=16
2285298008316,276.3514914,59.0412751,18.6718,J1825+5902,276.35144,59.04129,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=276.35144&dec=59.041286&layer=ls-dr9&zoom=16
2287253046675,178.7417443,36.3347641,19.2467,UNIONS J115458+362005,178.7418,36.3347,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=178.7418&dec=36.3347&layer=ls-dr9&zoom=16
2287282015747,228.2083791,51.0983304,19.0101,UNIONS J151250+510553,228.2084,51.0983,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=228.2084&dec=51.0983&layer=ls-dr9&zoom=16
2290290036094,253.0912792,55.0867535,18.1866,J1652+5505,253.0914,55.0867,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=253.0914&dec=55.0867&layer=ls-dr9&zoom=16
2294243018109,172.2546745,31.3238628,20.3722,UNIONS J112901+311925,172.2547,31.3239,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=172.2547&dec=31.3239&layer=ls-dr9&zoom=16
2294281038780,231.0599776,50.4331804,18.2252,UNIONS J152414+502559,231.0599,50.4332,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=231.0599&dec=50.4332&layer=ls-dr9&zoom=16
2294286022542,244.5899099,53.1871151,19.1067,J1618+5311,244.5899,53.1871,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=244.5899&dec=53.1871&layer=ls-dr9&zoom=16
2296245000586,175.2094239,32.4987239,19.4164,UNIONS J114050+322955,175.2094,32.4988,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=175.2094&dec=32.4988&layer=ls-dr9&zoom=16
2296277028089,223.1038856,48.4710761,19.101,J1452+4828,223.1039,48.4711,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=223.1039&dec=48.4711&layer=ls-dr9&zoom=16
2298295001735,277.7776544,57.3731524,21.5711,J1831+5722,277.7776,57.3732,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=277.7776&dec=57.3732&layer=ls-dr9&zoom=16
2300275001007,222.0004331,47.2810868,19.8374,J1448+4716,222.00043,47.28108,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=222.00043&dec=47.281082&layer=ls-dr9&zoom=16
2302256011749,191.4522135,37.9099221,19.9523,UNIONS J124548+375435,191.452,37.9099,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=191.452&dec=37.9099&layer=ls-dr9&zoom=16
2304241001100,176.239187,30.5580232,21.6587,J1144+3033,176.2391,30.558,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=176.2391&dec=30.558&layer=ls-dr9&zoom=16
2306240025157,176.4379345,30.1123582,19.8077,SDSSJ1145+3006,176.43793,30.11244,2021MNRAS.502.4617T,https://www.legacysurvey.org/viewer?ra=176.43793&dec=30.11244&layer=ls-dr9&zoom=16
2306270015981,216.0618251,45.0241909,21.6007,J1424+4501,216.0618,45.0242,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=216.0618&dec=45.0242&layer=ls-dr9&zoom=16
2306291022596,269.9289801,55.6310631,21.4665,J1759+5537,269.92892,55.63107,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=269.92892&dec=55.631073&layer=ls-dr9&zoom=16
2307269012046,215.4121897,44.4382419,20.0163,J1421+4426,215.41216,44.43819,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=215.41216&dec=44.438194&layer=ls-dr9&zoom=16
2308253030683,191.8527761,36.7344102,20.8283,UNIONS J124724+364403,191.8528,36.7344,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=191.8528&dec=36.7344&layer=ls-dr9&zoom=16
2309289013784,265.7502811,54.4914724,21.1132,J1743+5429,265.7503,54.49144,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=265.7503&dec=54.49144&layer=ls-dr9&zoom=16
2313282022523,248.8455393,51.1414327,18.7642,UNIONS J163522+510828,248.8456,51.1414,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=248.8456&dec=51.1414&layer=ls-dr9&zoom=16
2314241022716,182.0209727,30.5485968,20.2546,J1208+3032,182.02096,30.5486,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=182.0209615&dec=30.54859548&layer=ls-dr9&zoom=16
2314277034900,236.576235,48.3641652,17.5557,J1546+4821,236.5762,48.3642,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=236.5762&dec=48.3642&layer=ls-dr9&zoom=16
2315243001827,184.437601,31.5263028,20.8995,J1217+3131,184.4375,31.5263,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=184.4375&dec=31.5263&layer=ls-dr9&zoom=16
2318239017082,182.5111473,29.7133069,20.7903,J1210+2942,182.5112,29.71343,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=182.5112&dec=29.713427&layer=ls-dr9&zoom=16
2318267007676,219.046334,43.4892571,18.3214,UNIONS J143611+432921,219.0464,43.4892,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=219.0464&dec=43.4892&layer=ls-dr9&zoom=16
2318267007676,219.046334,43.4892571,18.3214,HSCJ143611.09+432921.1,219.0462,43.4892,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=219.0462&dec=43.4892&layer=ls-dr9&zoom=16
2319281029212,251.1407757,50.6105329,18.7898,UNIONS J164433+503638,251.1408,50.6105,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=251.1408&dec=50.6105&layer=ls-dr9&zoom=16
2326276032236,243.9201735,48.1853237,18.0346,PS1J1615+4811,243.92083,48.18528,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=243.92083&dec=48.18528&layer=ls-dr9&zoom=16
2328262010001,217.5170887,41.0992249,17.4268,UNIONS J143004+410557,217.5171,41.0992,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=217.5171&dec=41.0992&layer=ls-dr9&zoom=16
2328262010001,217.5170887,41.0992249,17.4268,J1430+4105,217.51708,41.09919,2008ApJ...682..964B,https://www.legacysurvey.org/viewer?ra=217.51708&dec=41.09919&layer=ls-dr9&zoom=16
2329270010245,232.5739028,44.9065866,17.2586,PS1J1530+4454,232.575,44.90667,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=232.575&dec=44.90667&layer=ls-dr9&zoom=16
2332244032660,195.9770887,31.9486237,18.3226,UNIONS J130354+315655,195.977,31.9487,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=195.977&dec=31.9487&layer=ls-dr9&zoom=16
2332244032660,195.9770887,31.9486237,18.3226,J1303+3156,195.97699,31.94872,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=195.97699&dec=31.948719&layer=ls-dr9&zoom=16
2332265025960,225.3008076,42.3536727,19.2074,HSCJ150112.17+422113.3,225.3007,42.3537,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=225.3007&dec=42.3537&layer=ls-dr9&zoom=16
2334242015354,195.0679469,31.0156244,20.7342,J1300+3100,195.06795,31.01561,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=195.0679483&dec=31.01561251&layer=ls-dr9&zoom=16
2336268020903,233.4371395,43.8934574,20.0313,HSCJ1533+4353,233.4371,43.8935,2021A&A...653L...6C,https://www.legacysurvey.org/viewer?ra=233.4371&dec=43.8935&layer=ls-dr9&zoom=16
2336268020903,233.4371395,43.8934574,20.0313,HSCJ153344.90+435336.3,233.43708,43.89342,2018ApJ...867..107W,https://www.legacysurvey.org/viewer?ra=233.43708&dec=43.89342&layer=ls-dr9&zoom=16
2337266001390,230.5712455,42.960762,19.3632,HSCJ152217+425738,230.57121,42.96079,2022A&A...662A...4S,https://www.legacysurvey.org/viewer?ra=230.57121&dec=42.96079&layer=ls-dr9&zoom=16
2337266001390,230.5712455,42.960762,19.3632,HSCJ1522+4257,230.5712,42.9608,2021A&A...653L...6C,https://www.legacysurvey.org/viewer?ra=230.5712&dec=42.9608&layer=ls-dr9&zoom=16
2337266001390,230.5712455,42.960762,19.3632,HSCJ152217.06+425738.5,230.5711,42.9607,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=230.5711&dec=42.9607&layer=ls-dr9&zoom=16
2337274033227,247.2912863,47.1453117,17.2971,J1629+4708,247.29133,47.14531,2012MNRAS.422.3574B,https://www.legacysurvey.org/viewer?ra=247.291334&dec=47.145309&layer=ls-dr9&zoom=16
2341268019450,237.3001026,43.7656831,18.5109,HSCJ154912+434556,237.30005,43.76569,2022A&A...662A...4S,https://www.legacysurvey.org/viewer?ra=237.30005&dec=43.76569&layer=ls-dr9&zoom=16
2346263003107,231.1496219,41.3459433,21.1773,J1524+4120,231.14954,41.34595,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=231.14954&dec=41.345947&layer=ls-dr9&zoom=16
2347282016734,275.3574469,51.0105822,19.5378,UNIONS J182125+510038,275.3575,51.0106,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=275.3575&dec=51.0106&layer=ls-dr9&zoom=16
2349267013020,240.7107665,43.5847401,18.4941,HSCJ160250.57+433504.9,240.7107,43.5847,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=240.7107&dec=43.5847&layer=ls-dr9&zoom=16
2352268016933,244.5774057,43.7575817,20.3584,HSCJ161818.55+434526.6,244.5773,43.7574,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=244.5773&dec=43.7574&layer=ls-dr9&zoom=16
2353258007035,227.3527709,39.027879,20.6623,J1509+3901,227.3528,39.0279,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=227.3528&dec=39.0279&layer=ls-dr9&zoom=16
2355264021335,238.8239469,41.8606742,19.7357,UNIONS J155517+415138,238.8239,41.8607,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=238.8239&dec=41.8607&layer=ls-dr9&zoom=16
2355264021335,238.8239469,41.8606742,19.7357,HSCJ155517+415138,238.82392,41.86074,2022A&A...662A...4S,https://www.legacysurvey.org/viewer?ra=238.82392&dec=41.86074&layer=ls-dr9&zoom=16
2355264021335,238.8239469,41.8606742,19.7357,HSCJ1555+4151,238.8239,41.8607,2021A&A...653L...6C,https://www.legacysurvey.org/viewer?ra=238.8239&dec=41.8607&layer=ls-dr9&zoom=16
2355264021335,238.8239469,41.8606742,19.7357,PS1J1555+4151,238.825,41.86083,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=238.825&dec=41.86083&layer=ls-dr9&zoom=16
2355264021335,238.8239469,41.8606742,19.7357,HSCJ155517.74+415138.7,238.82393,41.86075,2018PASJ...70S..29S,https://www.legacysurvey.org/viewer?ra=238.82393&dec=41.86075&layer=ls-dr9&zoom=16
2355264021335,238.8239469,41.8606742,19.7357,SDSSJ1555+4151,238.82391,41.86073,2021MNRAS.502.4617T,https://www.legacysurvey.org/viewer?ra=238.82391&dec=41.86073&layer=ls-dr9&zoom=16
2355264021335,238.8239469,41.8606742,19.7357,HSCJ155517+415138,238.824,41.861,2020A&A...636A..87C,https://www.legacysurvey.org/viewer?ra=238.82400&dec=41.86100&layer=ls-dr9&zoom=16
2357266033302,244.1413223,43.2492887,21.3482,HSCJ161633+431457,244.14133,43.24929,2022A&A...662A...4S,https://www.legacysurvey.org/viewer?ra=244.14133&dec=43.24929&layer=ls-dr9&zoom=16
2357273025596,259.3577645,46.3084607,19.5021,UNIONS J171725+461830,259.3578,46.3085,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=259.3578&dec=46.3085&layer=ls-dr9&zoom=16
2358261014985,235.5207861,40.3318847,19.4237,J1542+4019,235.5208,40.3319,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=235.5208&dec=40.3319&layer=ls-dr9&zoom=16
2358261014985,235.5207861,40.3318847,19.4237,J1542+4019,235.52079,40.33186,2020MNRAS.499.3610C,https://www.legacysurvey.org/viewer?ra=235.52079&dec=40.33186&layer=ls-dr9&zoom=16
2359264003246,241.7345507,42.1102561,21.3885,HSCJ160656.29+420636.9,241.73455,42.11024,2020MNRAS.494.3156J,https://www.legacysurvey.org/viewer?ra=241.73455&dec=42.11024&layer=ls-dr9&zoom=16
2359264003246,241.7345507,42.1102561,21.3885,J1606+4206,241.7346,42.1102,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=241.7346&dec=42.1102&layer=ls-dr9&zoom=16
2360269010703,252.4202398,44.6729363,21.2939,J1649+4440,252.4202,44.67296,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=252.4201952&dec=44.67296347&layer=ls-dr9&zoom=16
2363265018328,246.2193317,42.7058886,18.1576,HSCJ162452+424221,246.21935,42.7059,2022A&A...662A...4S,https://www.legacysurvey.org/viewer?ra=246.21935&dec=42.7059&layer=ls-dr9&zoom=16
2366266015519,250.2740168,42.7938384,17.7228,HSCJ164105.76+424737.7,250.274,42.7938,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=250.274&dec=42.7938&layer=ls-dr9&zoom=16
2367243027951,214.9670064,31.4346276,20.4362,J1419+3126,214.96703,31.43462,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=214.96703&dec=31.434618&layer=ls-dr9&zoom=16
2368265008368,249.3773629,42.6759669,19.8432,J1637+4240,249.37735,42.67598,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=249.37735&dec=42.67598&layer=ls-dr9&zoom=16
2376251025025,231.0813188,35.266505,17.3983,Abell 2070,231.0812917,35.26647222,2008AJ....135..664H,https://www.legacysurvey.org/viewer?ra=231.081291666666&dec=35.2664722222222&layer=ls-dr9&zoom=16
2377260030066,245.8140845,39.8878077,18.2439,J1623+3953,245.81412,39.88783,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=245.814119&dec=39.88782971&layer=ls-dr9&zoom=16
2388250024496,236.5553628,35.0801904,19.0225,UNIONS J154613+350448,236.5553,35.0802,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=236.5553&dec=35.0802&layer=ls-dr9&zoom=16
2388250024496,236.5553628,35.0801904,19.0225,J1546+3504,236.5553,35.0802,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=236.5553&dec=35.0802&layer=ls-dr9&zoom=16
2400254019535,250.3043776,37.070822,19.9838,UNIONS J164113+370415,250.3043,37.0708,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=250.3043&dec=37.0708&layer=ls-dr9&zoom=16
2402247032787,240.7861767,33.5101384,19.5483,UNIONS J160308+333036,240.7861,33.5101,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=240.7861&dec=33.5101&layer=ls-dr9&zoom=16
2402247032787,240.7861767,33.5101384,19.5483,PS1J1603+3330,240.7875,33.51,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=240.7875&dec=33.51&layer=ls-dr9&zoom=16
2407248014646,245.4648361,34.1488728,18.8367,J1621+3408,245.46484,34.1488,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=245.46484&dec=34.1488&layer=ls-dr9&zoom=16
2408241019220,236.5030207,30.6001081,19.3691,UNIONS J154600+303600,236.5031,30.6001,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=236.5031&dec=30.6001&layer=ls-dr9&zoom=16
2411247008917,246.4201782,33.2656903,20.3357,UNIONS J162540+331556,246.4202,33.266,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=246.4202&dec=33.266&layer=ls-dr9&zoom=16
2411247008917,246.4201782,33.2656903,20.3357,J1625+3315,246.4202,33.2659,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=246.4202&dec=33.2659&layer=ls-dr9&zoom=16
2415253036817,258.4196267,36.701298,18.7151,UNIONS J171340+364204,258.4197,36.7013,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=258.4197&dec=36.7013&layer=ls-dr9&zoom=16
2415253036817,258.4196267,36.701298,18.7151,J1713+3642,258.41968,36.70135,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=258.41968&dec=36.701347&layer=ls-dr9&zoom=16
2420247036794,252.0920092,33.4735161,17.9945,UNIONS J164822+332824,252.0921,33.4735,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=252.0921&dec=33.4735&layer=ls-dr9&zoom=16
2431244030697,254.2942258,31.8480003,20.7062,UNIONS J165710+315052,254.2944,31.848,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=254.2944&dec=31.848&layer=ls-dr9&zoom=16
2431244030697,254.2942258,31.8480003,20.7062,PS1J1657+3150,254.2943,31.848,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=254.2943&dec=31.848&layer=ls-dr9&zoom=16
2431244030697,254.2942258,31.8480003,20.7062,J1657+3150,254.2942,31.848,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=254.2942&dec=31.848&layer=ls-dr9&zoom=16
2432242035112,251.7231419,30.9372213,19.5554,J1646+3056,251.72304,30.93741,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=251.72304&dec=30.937405&layer=ls-dr9&zoom=16
2433239023515,248.8716459,29.7313274,19.3356,J1635+2943,248.87165,29.73138,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=248.8716509&dec=29.73138073&layer=ls-dr9&zoom=16
2433242044629,252.4187059,30.819202,18.9503,UNIONS J164940+304909,252.4188,30.8192,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=252.4188&dec=30.8192&layer=ls-dr9&zoom=16
2433242044629,252.4187059,30.819202,18.9503,PS1J1649+3049,252.41667,30.81917,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=252.41667&dec=30.81917&layer=ls-dr9&zoom=16
2433248011932,260.9005925,34.1994629,18.7387,J1723+3411,260.9006,34.1995,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=260.9006&dec=34.1995&layer=ls-dr9&zoom=16
2434242027316,253.2568213,30.8664924,20.7188,J1653+3051,253.2568,30.8665,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=253.2568&dec=30.8665&layer=ls-dr9&zoom=16
2438247027197,262.3537356,33.7482659,19.3524,SDSSJ1729+3344,262.35373,33.74822,2021MNRAS.502.4617T,https://www.legacysurvey.org/viewer?ra=262.35373&dec=33.748222&layer=ls-dr9&zoom=16
2448247014468,268.7815331,33.7219613,18.8347,UNIONS J175507+334318,268.7814,33.7219,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=268.7814&dec=33.7219&layer=ls-dr9&zoom=16
2453242003742,264.2456121,30.9714924,19.8426,UNIONS J173658+305817,264.2456,30.9716,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=264.2456&dec=30.9716&layer=ls-dr9&zoom=16
2453242003742,264.2456121,30.9714924,19.8426,J1736+3058,264.24573,30.97153,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=264.2457307&dec=30.97153307&layer=ls-dr9&zoom=16
2571254006221,357.5314653,36.9095891,18.6434,PS1J2350+3654,357.53333,36.90972,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=357.53333&dec=36.90972&layer=ls-dr9&zoom=16
2571254006221,357.5314653,36.9095891,18.6434,J2350+3654,357.53143,36.90959,2019MNRAS.483.4242L,https://www.legacysurvey.org/viewer?ra=357.53143&dec=36.90959&layer=ls-dr9&zoom=16
2601242018050,350.5211419,31.2467981,19.276,UNIONS J232205+311448,350.5212,31.2468,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=350.5212&dec=31.2468&layer=ls-dr9&zoom=16
2602246008251,358.8657872,32.8790595,18.2744,UNIONS J235527+325244,358.8658,32.8791,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=358.8658&dec=32.8791&layer=ls-dr9&zoom=16
2602246008251,358.8657872,32.8790595,18.2744,PS1J2355+3252,358.86667,32.87917,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=358.86667&dec=32.87917&layer=ls-dr9&zoom=16
2610242003865,355.8526587,30.9828384,19.6846,UNIONS J234324+305858,355.8528,30.9833,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=355.8528&dec=30.9833&layer=ls-dr9&zoom=16
2615240019733,355.1190068,29.7963663,19.8754,J2340+2947,355.119,29.7964,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=355.119&dec=29.7964&layer=ls-dr9&zoom=16
3005246006547,2.832695,32.7766397,18.6348,UNIONS J001119+324635,2.8328,32.7766,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=2.8328&dec=32.7766&layer=ls-dr9&zoom=16
3008244006969,4.8653542,32.0834212,18.3736,J0019+3205,4.8654,32.0834,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=4.8654&dec=32.0834&layer=ls-dr9&zoom=16
3022248002844,13.4983211,34.0421733,17.1204,UNIONS J005359+340231,13.4983,34.0421,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=13.4983&dec=34.0421&layer=ls-dr9&zoom=16
3028254010443,17.8324849,36.918527,18.6356,UNIONS J011119+365506,17.8327,36.9184,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=17.8327&dec=36.9184&layer=ls-dr9&zoom=16
3044242000205,25.4848519,30.7584325,20.2101,J0141+3045,25.4848,30.7585,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=25.4848&dec=30.7585&layer=ls-dr9&zoom=16
3044242000205,25.4848519,30.7584325,20.2101,SDSSJ0141+3045,25.48479,30.75845,2021MNRAS.502.4617T,https://www.legacysurvey.org/viewer?ra=25.484785&dec=30.75845&layer=ls-dr9&zoom=16
3050246006205,29.6497251,32.99454,18.4903,UNIONS J015835+325940,29.6497,32.9945,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=29.6497&dec=32.9945&layer=ls-dr9&zoom=16
3058241000393,33.4030761,30.3012517,18.293,UNIONS J021336+301804,33.4031,30.3012,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=33.4031&dec=30.3012&layer=ls-dr9&zoom=16
3137293005817,123.8579094,56.3863663,17.8687,J0815+5623,123.85777,56.38638,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=123.85777&dec=56.386375&layer=ls-dr9&zoom=16
3164278006124,125.0536526,48.7935654,17.6646,J0820+4847,125.05363,48.79364,2011MNRAS.417.1601T,https://www.legacysurvey.org/viewer?ra=125.05363&dec=48.79364&layer=ls-dr9&zoom=16
3192270008826,136.0957187,45.0733078,17.9493,J0904+4504,136.0956,45.0733,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=136.0956&dec=45.0733&layer=ls-dr9&zoom=16
3195249005433,118.4425367,34.2760354,17.1423,SDSSJ0753+3416,118.44254,34.27597,2017ApJ...851...48S,https://www.legacysurvey.org/viewer?ra=118.4425417&dec=34.2759722&layer=ls-dr9&zoom=16
3195249005433,118.4425367,34.2760354,17.1423,UNIONS J075346+341633,118.4426,34.276,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=118.4426&dec=34.276&layer=ls-dr9&zoom=16
3197243008290,115.4343495,31.2783444,17.8416,UNIONS J074144+311642,115.4344,31.2783,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=115.4344&dec=31.2783&layer=ls-dr9&zoom=16
3198256003828,125.5702827,38.227173,18.3009,UNIONS J082216+381337,125.5703,38.2272,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=125.5703&dec=38.2272&layer=ls-dr9&zoom=16
3201267004034,138.564256,43.3154784,19.5343,UNIONS J091415+431855,138.5643,43.3154,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=138.5643&dec=43.3154&layer=ls-dr9&zoom=16
3201267004034,138.564256,43.3154784,19.5343,SDSSJ0914+4318,138.56432,43.31539,2021MNRAS.502.4617T,https://www.legacysurvey.org/viewer?ra=138.56432&dec=43.315388&layer=ls-dr9&zoom=16
3202265013315,136.7323515,42.4209488,20.5083,J0906+4225,136.73213,42.42091,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=136.73213&dec=42.420914&layer=ls-dr9&zoom=16
3210263002691,139.9908452,41.6468938,18.1191,UNIONS J091957+413848,139.9909,41.6469,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=139.9909&dec=41.6469&layer=ls-dr9&zoom=16
3211242009803,123.242519,30.8940569,18.7415,UNIONS J081258+305338,123.2425,30.894,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=123.2425&dec=30.894&layer=ls-dr9&zoom=16
3215252008031,132.8603632,35.9704321,17.1385,J0851+3558,132.8603,35.9706,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=132.8603&dec=35.9706&layer=ls-dr9&zoom=16
3217251006837,133.3974865,35.4473314,18.9958,UNIONS J085335+352650,133.3975,35.4474,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=133.3975&dec=35.4474&layer=ls-dr9&zoom=16
3218258002953,139.9702886,39.0641036,19.573,UNIONS J091952+390350,139.9703,39.064,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=139.9703&dec=39.064&layer=ls-dr9&zoom=16
3223241001541,129.6056703,30.2873525,17.5958,J0838+3017,129.6057,30.2873,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=129.6057&dec=30.2873&layer=ls-dr9&zoom=16
3228240005120,131.4457182,29.9080293,19.0763,J0845+2954,131.4458,29.908,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=131.4458&dec=29.908&layer=ls-dr9&zoom=16
3237240007027,137.0006739,30.1728027,18.5022,J0908+3010,137.00062,30.17278,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=137.0006196&dec=30.17278399&layer=ls-dr9&zoom=16
